NUVA,label,comment,abstract,instanceOf
VAC1244,"Vaccin Covid 19 à ARNm codant la protéine de pointe du SARS-CoV-2, variant Omicron XBB.1.5, 30 microgrammes, sans précision","COVID-19 mRNA vaccine encoding the SARS-CoV-2 spike protein, Omicron XBB.1.5 variant, 30 micrograms",True,
VAC1245,"Vaccin Méningocoque ABCWY, sans précision","Meningococcal vaccine against serogroups A, C, W and Y (polysaccharide conjugated to tetanus toxoid), and against serogroup B (recombinant)",True,
VAC1246,MCOMBRIAX,"Vaccin combiné Grippe/Covid 19 à ARNm, en essai clinique",False,VAC1248
VAC1247,"Vaccin Hépatite A, sans précision","Hepatitis A vaccine, unspecified",True,
VAC1248,"Vaccin Grippe/Covid 19, à ARNm, sans précision","Vaccin combiné contre la grippe et la Covid 19, à ARNm, sans précision",True,
VAC1249,"Vaccin Grippe, inactivé trivalent, haute dose, voie intradermique, sans précision","Influenza vaccine, trivalent inactivated, split or subunit, intradermal route, unspecified",True,
VAC1250,EUVICHOL-S,"Cholera vaccine, oral, containing formalin-inactivated whole V. cholerae O1 bacteria",False,VAC1537
VAC1251,EUVICHOL-PLUS,"Vaccin cholérique, oral, bivalent constitué de cellules entières tuées de Vibrio cholerae O1 (classique et El Tor) et O139",False,VAC1257
VAC1252,JE-CV,"Vaccin vivant atténué contre l'encéphalite japonaise, recombinant chimérique",False,VAC1193
VAC1253,CHIMERIVAX-JE,"Vaccin vivant atténué contre l'encéphalite japonaise, recombinant chimérique",False,VAC1193
VAC1254,CAPVAXIVE,"Vaccin pneumococcique polyosidique conjugué, 21-valent, adsorbé, sérotypes 3, 6A, 7F, 8, 9N, 10A, 11A, 12F, 15A, 15B, 15C, 16F, 17F, 19A, 20A, 22F, 23A, 23B, 24F, 31, 33F, 35B",False,VAC1280
VAC1255,HEXASIIL,"Vaccin pédiatrique diphtérique (anatoxine, dose standard), tétanique (anatoxine), coquelucheux (entier inactivé), anti-Haemophilus influenzae type b (conjugué à l'anatoxine tétanique), poliomyélitique (entier inactivé, trivalent) et de l’hépatite B (recombinant), adsorbé",False,VAC1256
VAC1256,"Vaccin hexavalent DTCeHibPHepB - Diphtérie-Tétanos-Coqueluche-Hib-Polio-Hépatite B 15µg, sans précision","Diphtheria (standard dose), tetanus, pertussis (whole cell), Haemophilus influenzae type b (conjugated to tetanus toxoid), inactivated polio (trivalent) and hepatitis B (recombinant) pediatric vaccine, adsorbed",True,
VAC1257,"Vaccin Choléra, entier inactivé oral, bivalent contenant les bactéries V. cholerae O1 et O139 entières inactivées, sans précision","Vaccin cholérique, oral, bivalent constitué de cellules entières tuées de Vibrio cholerae O1 (classique et El Tor) et O139",True,
VAC1258,COMIRNATY JN.1 30 µg,"COVID-19 mRNA vaccine, subvariant Omicron JN.1, 30 micrograms, adult dose (+ 12 years)",False,VAC1411
VAC1259,COMIRNATY JN.1 10 µg CHILDREN (5-11 YEARS),"COVID-19 mRNA vaccine, subvariant Omicron JN.1, 10 micrograms, paediatric dose (5-11 years)",False,VAC1412
VAC1260,COMIRNATY JN.1 3 µg CHILDREN (6 MONTHS-4 YEARS),"COVID-19 mRNA vaccine, subvariant Omicron JN.1, 3 micrograms, dose (6 months-4 years)",False,VAC1413
VAC1261,NUVAXOVID JN.1,"COVID-19 vaccine, protein subunit, recombinant spike protein nanoparticles, with adjuvant (Matrix M), Omicron JN.1 subvariant",False,VAC1414
VAC1262,MRESVIA,ARNm simple brin coiffé en 5' codant la glycoprotéine F du virus respiratoire syncytial stabilisé dans la conformation de préfusion,False,VAC1420
VAC1263,"Vaccin covid à ARNm codant la protéine de pointe du SARS-COV-2, autorisé","COVID-19 mRNA vaccine encoding the SARS-COV-2 spike protein, authorized",True,
VAC1264,"Vaccin A(H5) contre la grippe aviaire, sans précision","Avian influenza A(H5) vaccine, unspecified",True,
VAC1265,CLODIVAC,"Vaccin diphtérique (anatoxine, dose réduite) et tétanique (anatoxine)",False,VAC0920
VAC1266,PENMENVY,"Meningococcal broad-spectrum vaccine against serogroups A, B, C, W and Y",False,VAC1539
VAC1267,VIMKUNYA,"Chikungunya VLP vaccine (recombinant, adsorbed)",False,VAC1419
VAC1268,SPIKEVAX JN.1 50 µg,"Vaccin anti-covid 19 à ARNm, subvariant Omicron JN.1, dosage à 50 microgrammes",False,VAC1409
VAC1269,"SPIKEVAX JN.1 0,1 mg/mL dose 25 µg","Vaccin à ARNm contre la covid 19, subvariant Omicron JN.1, 25 microgrammes par dose, flacon multidose",False,VAC1410
VAC1270,"SPIKEVAX JN.1 0,1 mg/mL dose 50 µg","Vaccin à ARNm contre la covid 19 , subvariant Omicron JN.1, 50 microgrammes par dose, flacon multidose",False,VAC1409
VAC1271,TYT BIOMED,"Typhoid and tetanus vaccine, injectable suspension",False,VAC1540
VAC1272,PSEUDOVAC,Vaccin polyvalent contre la bactérie Pseudomonas aeruginosa,False,VAC1415
VAC1273,DT BIOMED,"Vaccin pédiatrique diphtérique (anatoxine, dose standard) et tétanique (anatoxine), suspension adsorbée pour injection",False,VAC0137
VAC1274,d BIOMED,"Vaccin diphtérique (anatoxine, dose réduite)",False,VAC1172
VAC1275,D BIOMED,"Vaccin pédiatrique diphtérique (anatoxine, dose standard)",False,VAC1165
VAC1276,DTP BIOMED,"Vaccin pédiatrique diphtérique (anatoxine, dose standard), tétanique (anatoxine) et coquelucheux (entier inactivé)",False,VAC0136
VAC1277,"Vaccin contre le chikungunya, sans précision","Chikungunya vaccine, unspecified",True,
VAC1278,WALRINVAX,Vaccin bivalent recombinant contre le papillomavirus humain (types 16 et 18) (Pichia pastoris),False,VAC1426
VAC1279,"Vaccin contre le charbon adsorbé, avec adjuvant","Anthrax vaccine, adjuvanted adsorbed",True,
VAC1280,"Vaccin Pneumocoque conjugué 21-valent, sans précision","Pneumococcal conjugate vaccine, 21-valent, adsorbed, serotypes 3, 6A, 7F, 8, 9N, 10A, 11A, 12F, 15A, 15B, 15C, 16F, 17F, 19A, 20A, 22F, 23A, 23B, 24F, 31, 33F, 35B",True,
VAC1281,PENTABIO,"Vaccin pédiatrique diphtérique (anatoxine, dose standard), tétanique (anatoxine), coquelucheux (entier, dose standard), hépatite B et anti-Haemophilus influenzae type b (conjugué à l'anatoxine tétanique)",False,VAC1181
VAC1282,FLUBIO INFLUENZA HA,"Vaccin contre la grippe saisonnière trivalent inactivé, à antigène de surface",False,VAC0925
VAC1283,INDOVAC,"Vaccin anti-covid 19 à sous-unité protéique, protéine de pointe recombinante, voie intramusculaire",False,VAC1138
VAC1284,NUSAGARD,"Vaccin contre les papillomavirus humains à base de VLP (Virus Like Particles ou pseudo particules virales), quadrivalent (types 6, 11, 16 et 18), recombinant, adsorbé",False,VAC0859
VAC1285,NOPV2,"Vaccin poliomyélitique (vivant atténué, monovalent) contre les poliovirus 2, par voie orale",False,VAC0852
VAC1286,VAKSIN COVID-19 BIO FARMA,"Vaccin anti-COVID-19 à sous-unité protéique, protéine de pointe recombinante (domaine RBD), administré par voie intramusculaire.",False,VAC1138
VAC1287,VAKSIN HEPATITIS B BIO FARMA,"Vaccin hépatite B, antigène de surface recombinante du virus de l'hépatite B (Ag HBs), sans précision",False,VAC0101
VAC1288,VAKSIN POLIOMYELITIS BIO FARMA,"Vaccin poliomyélitique (entier inactivé, trivalent)",False,VAC0270
VAC1289,VAKSIN POLIOMYELITIS BIVALEN BIO FARMA,"Vaccin poliomyélitique (vivant atténué, bivalent) contre les poliovirus 1 et 3, par voie orale",False,VAC0600
VAC1290,MOPV1 BIO FARMA,"Vaccin poliomyélitique (vivant atténué, monovalent) contre les poliovirus 1, par voie orale",False,VAC0853
VAC1291,MOPV2 BIO FARMA,"Vaccin poliomyélitique (vivant atténué, monovalent) contre les poliovirus 2, par voie orale",False,VAC0852
VAC1292,BIO-TCV,"Vaccin typhoïdique, antigène Vi conjugué à l’anatoxine tétanique",False,VAC0711
VAC1293,VAKSIN BCG KERING,Vaccin vivant atténué contre la tuberculose,False,VAC0134
VAC1294,BIO-TD,"Vaccin diphtérique (anatoxine, dose réduite) et tétanique (anatoxine)",False,VAC0920
VAC1295,DT BIO FARMA,"Vaccin pédiatrique diphtérique (anatoxine, dose standard) et tétanique (anatoxine)",False,VAC0137
VAC1296,DTP BIO FARMA,"Vaccin pédiatrique diphtérique (anatoxine, dose standard), tétanique (anatoxine) et coquelucheux (entier inactivé)",False,VAC0136
VAC1297,TT BIO FARMA,Vaccin tétanique (anatoxine),False,VAC0132
VAC1298,BETT,Vaccin tétanique (anatoxine),False,VAC0132
VAC1299,BEVAC 10 µg,"Vaccin recombinant contre l'hépatite B, dose pédiatrique",False,VAC0914
VAC1300,BEVAC 20 µg,"Vaccin recombinant contre l'hépatite B, dose adulte",False,VAC0915
VAC1301,BE Td,"Vaccin diphtérique (anatoxine, dose réduite) et tétanique (anatoxine)",False,VAC0920
VAC1302,COMBE FIVE,"Vaccin pédiatrique diphtérique (anatoxine, dose standard), tétanique (anatoxine), coquelucheux (entier, dose standard), hépatite B et anti-Haemophilus influenzae type b (conjugué à l'anatoxine tétanique)",False,VAC1181
VAC1303,TRIPVAC,Vaccin contre la maladie de Lyme utilisant une protéine recombinante dérivée de l'OspA (Outer Surface Protein A) de six sérotypes de Borrelia burgdorferi,False,VAC1180
VAC1304,BERAB,"Vaccin rabique entier inactivé, préparé sur culture de cellules Vero, inactivé par la bêta-propiolactone",False,VAC1116
VAC1305,MRBEV,Vaccin vivant atténué contre la rougeole et la rubéole,False,VAC0550
VAC1306,TYPHIBEV,"Typhoid vaccine, Vi antigen conjugated to CRM197 protein",False,VAC1425
VAC1307,JEEV 6 µg,"Vaccin entier inactivé contre l'encéphalite japonaise, préparé sur cellules Vero, 6 microgrammes",False,VAC1427
VAC1308,DT BIOLOGICAL E LTD,"Vaccin pédiatrique diphtérique (anatoxine, dose standard) et tétanique (anatoxine)",False,VAC0137
VAC1309,NOVEL ORAL (nOPV) TYPE 2 BIOLOGICAL E. LTD,"Vaccin poliomyélitique (vivant atténué, monovalent) contre les poliovirus 2, par voie orale",False,VAC0852
VAC1310,SII TD-VAC,"Vaccin diphtérique (anatoxine, dose réduite) et tétanique (anatoxine)",False,VAC0920
VAC1311,"Vaccin Méningocoques ACWXY conjugué, sans précision","Vaccin méningococcique polyosidique conjugué quadrivalent contre les sérogroupes A, C, W, X et Y",True,
VAC1312,TT SII,Vaccin tétanique (anatoxine),False,VAC0132
VAC1313,BCG SII,Vaccin vivant atténué contre la tuberculose,False,VAC0134
VAC1314,MEASLES SII,Vaccin vivant atténué contre la rougeole,False,VAC0114
VAC1315,MUMPS SII,Vaccin vivant atténué contre les oreillons,False,VAC0153
VAC1316,RUBELLA SII,Vaccin vivant atténué contre la rubéole,False,VAC0113
VAC1317,CERVAVAC,"Vaccin contre les papillomavirus humains à base de VLP (Virus Like Particles ou pseudo particules virales), quadrivalent (types 6, 11, 16 et 18), recombinant, adsorbé",False,VAC0859
VAC1318,"DIPHTHERIA, TETANUS, PERTUSSIS AND HEPATITIS B SII","Vaccin pédiatrique diphtérique (anatoxine, dose standard), tétanique (anatoxine), coquelucheux (entier inactivé) et de l’hépatite B (recombinant), adsorbé",False,VAC1208
VAC1319,"DIPHTERIA, TETANUS, PERTUSSIS AND HAEMOPHILUS INFLUENZAE B SII","Vaccin pédiatrique diphtérique (anatoxine, dose standard), tétanique (anatoxine), coquelucheux (entier inactivé) et anti-Haemophilus influenzae type b (conjugué à l'anatoxine diphtérique)",False,VAC1161
VAC1320,"DIPHTHERIA, TETANUS, PERTUSSIS, HEPATITIS B AND HAEMOPHILUS INFLUENZAE B SII","Vaccin pédiatrique diphtérique (anatoxine, dose standard), tétanique (anatoxine), coquelucheux (entier, dose standard), hépatite B et anti-Haemophilus influenzae type b (conjugué à l'anatoxine tétanique)",False,VAC1181
VAC1321,HAEMOPHILUS INFLUENZAE B SII,"Vaccin anti-Haemophilus influenzae type b, polyoside capsulaire (phosphate de polyribosylribitol, PRP) conjugué à l'anatoxine tétanique",False,VAC0345
VAC1322,PNEUMOSIL,"Vaccin pneumococcique polyosidique conjugué, 10-valent, séroptypes 1, 5, 6A, 6B, 7F, 9V, 14, 19A, 19F et 23F",False,VAC1424
VAC1323,MENFIVE,"Vaccin méningococcique polyosidique conjugué quadrivalent contre les sérogroupes A, C, W, X et Y",False,VAC1311
VAC1324,NASOVAC-S,Vaccin contre la grippe pandémique à virus influenza A(H1N1)pdm09 vivant atténué,False,VAC1423
VAC1325,GENEVAC-B 10 µg,"Vaccin recombinant contre l'hépatite B avec thiomersal, dose pédiatrique",False,VAC0914
VAC1326,GENEVAC-B 20 µg,"Vaccin recombinant contre l'hépatite B avec thiomersal, dose adulte",False,VAC0915
VAC1327,HEPATITIS B SII,"Vaccin recombinant contre l'hépatite B sans thiomersal, dose adulte et pédiatrique",False,VAC0101
VAC1328,TUBERVAC,"Vaccin contre la tuberculose, vivant atténué",False,VAC0134
VAC1329,FLU-M,"Vaccin contre la grippe saisonnière inactivé trivalent, à virion fragmenté",False,VAC0925
VAC1330,FLU-M TETRA,"Vaccin contre la grippe saisonnière inactivé quadrivalent, à virion fragmenté",False,VAC0938
VAC1331,CELLDEMIC,Vaccin contre la grippe A(H5N1) (virion fragmenté),False,VAC0084
VAC1332,COMIRNATY KP.2 3 µg CHILDREN (6 MONTHS-4 YEARS),"COVID-19 mRNA vaccine, subvariant Omicron KP.2, 3 micrograms, paediatric dose (6 months-4 years)",False,VAC1416
VAC1333,COMIRNATY KP.2 10 µg CHILDREN (5-11 YEARS),"COVID-19 mRNA vaccine, subvariant Omicron KP.2, 10 micrograms, paediatric dose (5-11 years)",False,VAC1417
VAC1334,COMIRNATY KP.2 30 µg ADULT (+ 12 YEARS),"COVID-19 mRNA vaccine, subvariant Omicron KP.2, 30 micrograms, adult (+ 12 years)",False,VAC1418
VAC1335,INCELLIPAN,Vaccin contre la grippe A(H5N1) (virion fragmenté),False,VAC0084
VAC1336,KOSTAIVE,"COVID-19 vaccine, mRNA encoding the SARS-CoV-2 spike protein, original virus",False,VAC1421
VAC1337,CONVACELL,"COVID-19 protein subunit vaccine, recombinant N protein",False,VAC1422
VAC1338,ZOONOTIC,"Vaccin contre la grippe A(H5N1) (virion fragmenté, inactivé, avec adjuvant)",False,VAC0084
VAC1339,BIMERVAX XBB.1.16,"COVID-19 vaccine, protein subunit, recombinant homodimeric RBD protein, Omicron variant XBB.1.16, with adjuvant (SQBA)",False,VAC1428
VAC1340,"SPIKEVAX BA.1 0,1 mg/mL dose 50 µg","Vaccin à ARNm bivalent contre la covid 19, virus originel + variant Omicron BA.1, 50 microgrammes par dose, flacon multidose",False,VAC1536
VAC1341,"Vaccin Covid 19 à ARNm codant la protéine de pointe du SARS-CoV-2, variant Omicron XBB.1.5, dose non précisée","COVID-19 mRNA vaccine encoding the SARS-CoV-2 spike protein, Omicron XBB.1.5 variant, unspecified dose",True,
VAC1342,IPVAX,"Vaccin poliomyélitique (entier inactivé, trivalent)",False,VAC0270
VAC1343,BORYUNG CELL CULTURE-DERIVED JAPANESE ENCEPHALITIS VACCINE,"Vaccin entier inactivé contre l'encéphalite japonaise, préparé sur cellules Vero",False,VAC1427
VAC1344,BORYUNG JAPANESE ENCEPHALITIS VACCINE,"Vaccin entier inactivé contre l'encéphalite japonaise, préparé sur tissu cérébral murin, souche Nakayama, voie injectable",False,VAC1196
VAC1345,ZEROTYPH,Vaccin typhoïdique polyosidique non conjugué (antigène capsulaire Vi),False,VAC0713
VAC1346,FLU QUADRIVALENT MCV,"Vaccin contre la grippe saisonnière inactivé quadrivalent, à virion fragmenté",False,VAC0938
VAC1347,EFLUELDA,"Vaccin contre la grippe saisonnière inactivé trivalent, à virion fragmenté, haute dose",False,VAC1171
VAC1348,TETANA,Vaccin tétanique (anatoxine),False,VAC0132
VAC1349,TY BIOMED,Vaccin typhoïdique entier inactivé,False,VAC0817
VAC1350,T SIS BIOMED,Vaccin tétanique (anatoxine),False,VAC0132
VAC1351,TETANA PRO,Vaccin tétanique (anatoxine),False,VAC0132
VAC1352,TERATECT,"Vaccin contre la grippe saisonnière inactivé quadrivalent, à virion fragmenté",False,VAC0938
VAC1353,IL-YANG FLU VACCINE,"Vaccin contre la grippe saisonnière inactivé trivalent, à virion fragmenté",False,VAC0925
VAC1354,EUFORVAC,"Vaccin pédiatrique diphtérique (anatoxine, dose standard), tétanique (anatoxine), coquelucheux (entier, dose standard), hépatite B et anti-Haemophilus influenzae type b (conjugué à l'anatoxine tétanique)",False,VAC1181
VAC1355,EUPENTA,"Vaccin pédiatrique diphtérique (anatoxine, dose standard), tétanique (anatoxine), coquelucheux (entier, dose standard), hépatite B et anti-Haemophilus influenzae type b (conjugué à l'anatoxine tétanique)",False,VAC1181
VAC1356,EUVAX B 10 µg,"Vaccin recombinant contre l'hépatite B, dose pédiatrique",False,VAC0914
VAC1357,EUPOLIO,"Vaccin poliomyélitique (entier inactivé, trivalent)",False,VAC0270
VAC1358,SKYCELLFLU QUADRIVALENT,"Vaccin contre la grippe saisonnière inactivé quadrivalent, produit sur culture cellulaire",False,VAC1200
VAC1359,SKYCELLFLU TRIVALENT,"Vaccin contre la grippe saisonnière inactivé trivalent, produit sur culture cellulaire",False,VAC1175
VAC1360,HEPAMUNE B 10 µg,"Vaccin recombinant contre l'hépatite B, dose pédiatrique",False,VAC0914
VAC1361,HEPAMUNE B 20 µg,"Vaccin recombinant contre l'hépatite B, dose adulte",False,VAC0915
VAC1362,SK TD,"Vaccin diphtérique (anatoxine, dose réduite) et tétanique (anatoxine)",False,VAC0920
VAC1363,HEPAVAX-GENE B 10 µg,"Vaccin recombinant contre l'hépatite B, dose pédiatrique",False,VAC0914
VAC1364,BIOHIB,Vaccin conjugué anti-Hemophilus influenzae de type b composé du PRP (polyribosylribitol phosphate) conjugué à l'anatoxine tétanique,False,VAC0345
VAC1365,COMVAC5,"Vaccin pédiatrique diphtérique (anatoxine, dose standard), tétanique (anatoxine), coquelucheux (entier, dose standard), hépatite B et anti-Haemophilus influenzae type b (conjugué à l'anatoxine tétanique)",False,VAC1181
VAC1366,HILLCHOL,"Cholera vaccine, oral, containing formalin-inactivated whole V. cholerae O1 bacteria",False,VAC1537
VAC1367,HNVAC,Vaccin contre la grippe pandémique à virus influenza A(H1N1)pdm09 inactivé,False,VAC0147
VAC1368,INCOVACC,"Vaccin anti-covid 19 à vecteur viral non réplicatif, adénovirus de chimpanzé ChadOx1 codant la protéine de pointe du SARS-CoV-2",False,VAC1170
VAC1369,INDIRAB,"Vaccin rabique entier inactivé, préparé sur culture de cellules Vero,  inactivé par la bêta-propiolactone",False,VAC1116
VAC1370,JENVAC,"Vaccin entier inactivé contre l'encéphalite japonaise, préparé sur cellules Vero",False,VAC1111
VAC1371,REVAC-B MCF,"Vaccin recombinant contre l'hépatite B, dose pédiatrique",False,VAC0914
VAC1372,ROTAVAC,Vaccin contre les rotavirus,False,VAC0158
VAC1373,ROTAVAC 5D,Vaccin contre les rotavirus,False,VAC0158
VAC1374,TYPBAR-TCV,"Vaccin typhoïdique, antigène Vi conjugué à l'anatoxine tétanique",False,VAC0711
VAC1375,TWINRAB,"Rabies immunoglobulin, unspecified",False,VAC0502
VAC1376,ZYCOV-D,Vaccin anti-covid 19 à ADN plasmidique,False,VAC1128
VAC1377,VAXIFLU-4,"Influenza quadrivalent inactivated vaccine, split or subunit, unspecified",False,VAC1541
VAC1378,VACTYPH,Vaccin typhoïdique polyosidique non conjugué (antigène capsulaire Vi),False,VAC0713
VAC1379,ZYVAC MMR,"Vaccin vivant atténué contre la rougeole, les oreillons et la rubéole",False,VAC0130
VAC1380,ZYVAC TCV,"Vaccin typhoïdique, antigène Vi conjugué à l'anatoxine tétanique",False,VAC0711
VAC1381,MEASLES AND RUBELLA VACCINE ZYDUS,Vaccin vivant atténué contre la rougeole et la rubéole,False,VAC0623
VAC1382,SKYTYPHOID,"Vaccin conjugué contre la typhoïde, antigène capsulaire polyosidique Vi lié à une protéine porteuse (toxine diphtérique)",False,VAC1542
VAC1383,CYVAC,Malaria vaccine,False,VAC1543
VAC1384,BARYCELA,Vaccin vivant atténué contre la varicelle,False,VAC0159
VAC1385,GC FLU QUADRIVALENT,"Vaccin contre la grippe saisonnière inactivé quadrivalent de la grippe, fractionnée ou sous-unité, sans précision",False,VAC1541
VAC1386,GCFLU,"Vaccin contre la grippe saisonnière inactivé, quadrivalent, dose pédiatrique",False,VAC0929
VAC1387,SINSAVAC,Vaccin vivant atténué contre la fièvre jaune,False,VAC0111
VAC1388,BIVAC POLIO,"Vaccin poliomyélitique (vivant atténué, bivalent) contre les poliovirus 1 et 3, par voie orale",False,VAC0600
VAC1389,INLIVE,Vaccin entier inactivé contre l'entérovirus A71,False,VAC1118
VAC1390,HEALIVE,Vaccin entier inactivé contre l'hépatite A,False,VAC0102
VAC1391,BILIVE,"Vaccin combiné contre les hépatites A et B, dose adulte",False,VAC0654
VAC1392,23-VALENT SINOVAC,"Vaccin pneumococcique polyosidique non conjugué, 23-valent, sérotypes 1, 2, 3, 4, 5, 6B, 7F, 8, 9N, 9V, 10A, 11A, 12F, 14, 15B, 17F, 18C, 19F, 19A, 20, 22F, 23F et 33F",False,VAC0339
VAC1393,PROVARIX,Vaccin vivant atténué contre la varicelle,False,VAC0159
VAC1394,POLIO SINOVAC VACCINE,"Vaccin poliomyélitique (entier inactivé, trivalent)",False,VAC0270
VAC1395,MUMPS SINOVAC VACCINE,Vaccin vivant atténué contre les oreillons,False,VAC0153
VAC1396,ANFLU,"Vaccin contre la grippe saisonnière inactivé trivalent, à virion fragmenté",False,VAC0925
VAC1397,PANFLU,"Vaccin contre la grippe A(H5N1) (virion fragmenté, inactivé, avec adjuvant)",False,VAC0084
VAC1398,PANFLU.1,Vaccin contre la grippe pandémique à virus influenza A(H1N1)pdm09 inactivé,False,VAC0147
VAC1399,TERTRANFLU,"Vaccin contre la grippe saisonnière inactivé quadrivalent, à virion fragmenté",False,VAC0938
VAC1400,SHANIPV,"Vaccin poliomyélitique (entier inactivé, trivalent)",False,VAC0270
VAC1401,9-VALENT HPV VACCINE INNOVAX,"Vaccin contre les papillomavirus humains à base de VLP (Virus Like Particles ou pseudo particules virales), nonavalent (types 6, 11, 16, 18, 31, 33, 45, 52 et 58), recombinant, adsorbé",False,VAC0860
VAC1402,EASYSIX,"Diphtheria toxoid (standard dose), tetanus toxoid, pertussis (whole cell), Haemophilus influenzae type b (conjugated to tetanus toxoid), inactivated polio (trivalent) and hepatitis B (recombinant) pediatric vaccine, adsorbed",False,VAC1547
VAC1403,EASYFIVE-TT,"Vaccin pédiatrique diphtérique (anatoxine, dose standard), tétanique (anatoxine), coquelucheux (entier, dose standard), hépatite B et anti-Haemophilus influenzae type b (conjugué à l'anatoxine tétanique)",False,VAC1181
VAC1404,EASYFOUR-TT,"Vaccin pédiatrique diphtérique (anatoxine, dose standard), tétanique (anatoxine), coquelucheux (entier inactivé) et anti-Haemophilus influenzae type b (conjugué à l'anatoxine diphtérique)",False,VAC1161
VAC1405,EASYFOURPOL,"Vaccin pédiatrique diphtérique (anatoxine, dose standard), tétanique (anatoxine), coquelucheux (acellulaire multicomposé, dose standard), anti-Haemophilus influenzae type b (conjugué à l'anatoxine tétanique) et poliomyélitique (entier inactivé, trivalent), adsorbé",False,VAC1126
VAC1406,SPUTNIK V,"Vaccin anti-covid 19 à vecteur viral non réplicatif, adénovirus 6 codant la protéine de pointe du SARS-CoV-2",False,VAC1143
VAC1407,NOVOHIB,Vaccin conjugué anti-Hemophilus influenzae de type b composé du PRP (polyribosylribitol phosphate) conjugué à l'anatoxine tétanique,False,VAC0345
VAC1408,ENIVACHB,"Vaccin recombinant contre l'hépatite B, dose pédiatrique",False,VAC0914
VAC1409,"Vaccin à ARNm contre la covid 19 , subvariant Omicron JN.1, 50 microgrammes par dose, flacon multidose","COVID-19 mRNA vaccine, Omicron JN.1 subvariant, 50 micrograms per dose, multidose vial",True,
VAC1410,"Vaccin à ARNm contre la covid 19, subvariant Omicron JN.1, 25 microgrammes par dose, flacon multidose","COVID-19 mRNA vaccine, Omicron JN.1 subvariant, 25 micrograms per dose, multidose vial",True,
VAC1411,"Vaccin à ARNm contre la covid 19, subvariant Omicron JN.1, 30 microgrammes, dose adulte (+ 12 ans)","COVID-19 mRNA vaccine, subvariant Omicron JN.1, 30 micrograms, adult dose (+ 12 years)",True,
VAC1412,"Vaccin à ARNm contre la covid 19, subvariant Omicron JN.1, 10 microgrammes, dose pédiatrique (5-11 ans)","COVID-19 mRNA vaccine, subvariant Omicron JN.1, 10 micrograms, paediatric dose (5-11 years)",True,
VAC1413,"Vaccin à ARNm contre la covid 19, subvariant Omicron JN.1, 3 microgrammes, dose  (6 mois-4 ans)","COVID-19 mRNA vaccine, subvariant Omicron JN.1, 3 micrograms, dose (6 months-4 years)",True,
VAC1414,"Vaccin anti-covid 19 à sous-unité protéique, protéine de pointe recombinante dans des nanoparticules, avec adjuvant (Matrix M), sous-variant Omicron JN.1","COVID-19 vaccine, protein subunit, recombinant spike protein nanoparticles, with adjuvant (Matrix M), Omicron JN.1 subvariant",True,
VAC1415,Vaccin polyvalent contre la bactérie Pseudomonas aeruginosa,Pseudomonas aeruginosa (a pus-forming bacterium) vaccine,True,
VAC1416,"Vaccin à ARNm contre la covid 19, subvariant Omicron KP.2, 3 microgrammes, dose pédiatrique (6 mois-4 ans)","COVID-19 mRNA vaccine, subvariant Omicron KP.2, 3 micrograms, paediatric dose (6 months-4 years)",True,
VAC1417,"Vaccin à ARNm contre la covid 19, subvariant Omicron KP.2, 10 microgrammes, dose pédiatrique (5-11 ans)","COVID-19 mRNA vaccine, subvariant Omicron KP.2, 10 micrograms, paediatric dose (5-11 years)",True,
VAC1418,"Vaccin à ARNm contre la covid 19, subvariant Omicron KP.2, 30 microgrammes,  adulte (+ 12 ans)","COVID-19 mRNA vaccine, subvariant Omicron KP.2, 30 micrograms, adult (+ 12 years)",True,
VAC1419,"Vaccin Chikungunya à base de VLP (recombinant, adsorbé)","Chikungunya VLP vaccine (recombinant, adsorbed)",True,
VAC1420,ARNm simple brin coiffé en 5' codant la glycoprotéine F du virus respiratoire syncytial stabilisé dans la conformation de préfusion,"Respiratory syncytial virus glycoprotein F, stabilized in the prefusion conformation, encoded by a single-stranded 5' capped mRNA",True,
VAC1421,"Vaccin anti-covid 19 à ARNm codant la protéine de pointe du SARS-CoV-2, virus originel","COVID-19 vaccine, mRNA encoding the SARS-CoV-2 spike protein, original virus",True,
VAC1422,"Vaccin anti-covid 19 à sous-unité protéique, protéine N recombinante","COVID-19 protein subunit vaccine, recombinant N protein",True,
VAC1423,Vaccin contre la grippe pandémique à virus influenza A(H1N1)pdm09 vivant atténué,"Influenza vaccine A(H1N1)pdm09 pandemic, live attenuated",True,
VAC1424,"Vaccin pneumococcique polyosidique conjugué, 10-valent, séroptypes 1, 5, 6A, 6B, 7F, 9V, 14, 19A, 19F et 23F","Pneumococcal 10-valent polysaccharide conjugate vaccine, serotypes 1, 5, 6A, 6B, 7F, 9V, 14, 19A, 19F and 23F",True,
VAC1425,"Vaccin typhoïdique, antigène Vi conjugué à la protéine CRM197","Typhoid vaccine, Vi antigen conjugated to CRM197 protein",True,
VAC1426,Vaccin bivalent recombinant contre le papillomavirus humain (types 16 et 18) (Pichia pastoris),"Human papillomavirus vaccine, bivalent recombinant (types 16 and 18) (Pichia pastoris)",True,
VAC1427,"Vaccin entier inactivé contre l'encéphalite japonaise, préparé sur cellules Vero, 6 microgrammes","Japanese encephalitis vaccine, whole inactivated, prepared in Vero cells, 6 micrograms",True,
